id,nombre,municipio_id
14387,SANTA LINA,123
14388,ELIAS MÁRQUEZ PÉREZ,123
14389,EL FAVORITO,123
14390,TRES HERMANOS,123
14391,EL DIQUE MARÍA,123
14392,LA ESPERANZA,123
14393,LA GLORIA,123
14394,JR,123
14395,MONTERREY (ANTONIO NAVARRETE),123
14396,RAYMUNDO ALVARADO,123
14397,SAN CARLOS,123
14398,SAN FRANCISCO,123
14399,LOS GARCÍA,123
14400,SANTA BÁRBARA,123
14401,SANTA MARTHA,123
14402,EJIDO UNIÓN,123
14403,EL MEZQUITITO,123
14404,ALTO DEL CHOTE,123
14405,ALTO DEL OJITE,123
14406,EL ARROYO,123
14407,BULL,123
14408,LA CAÑADA,123
14409,EL CARIÑO,123
14410,EL CARRIZAL,123
14411,CELSO ROJAS,123
14412,EL CEPILLO,123
14413,CHAPOPOTITO,123
14414,LA CHIRIPA,123
14415,LA COLMENA,123
14416,OLGUITA,123
14417,LAS COTORRAS,123
14418,EJIDO AQUILES SERDÁN,123
14419,EJIDO COLONIA GONZÁLEZ,123
14420,EJIDO DEL PALMAR PRIETO,123
14421,EJIDO EL CEPILLO,123
14422,EJIDO EL MANGO,123
14423,EJIDO ESCUDO NACIONAL,123
14424,EJIDO ISLETA,123
14425,LA PITAHAYA,123
14426,EJIDO TAMOS,123
14427,LA ESPERANZA,123
14428,EL ESTERILLO,123
14429,LA PIEDRA,123
14430,FLORENTINO GARCÍA ARTEAGA,123
14431,LA GALERA,123
14432,EL CHARRÍN,123
14433,EL GORDO (LA ILUSIÓN),123
14434,GREGORIO CASTILLO,123
14435,EL GUAJUCO,123
14436,LOS GUZMANES,123
14437,LA HERRADURA,123
14438,EL HIGUERÓN,123
14439,LOS HIGUERONES,123
14440,HORCONCITOS,123
14441,EL INTERÉS,123
14442,LA LAGUNA,123
14443,LOTE SETENTA Y DOS,123
14444,EL SEIS,123
14445,LA MARIPOSA,123
14446,EL MESTIZO,123
14447,EL MIRADOR,123
14448,EL MIRADOR,123
14449,NUEVO ASTURIAS,123
14450,OJITE (CASA ORILLA DEL RÍO),123
14451,LAS OLAS,123
14452,LAS ORTEGAS,123
14453,PALMAS REALES DOS,123
14454,EL PAPAYAL,123
14455,EL PAVIDO NAVIDO,123
14456,PEMUXTITLA II,123
14457,LOS PINOS,123
14458,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,123
14459,LA PLATAFORMA,123
14460,LA POLLERA,123
14461,LA PROVIDENCIA,123
14462,PUNITENTE,123
14463,QUINTA SANTA LETICIA,123
14464,RÍO TAMESÍ (DANIEL MOCTEZUMA),123
14465,RAYA OBSCURA II,123
14466,EL REBELDE,123
14467,LA RUEDA,123
14468,SAN ANDRÉS,123
14469,SAN JOSÉ,123
14470,SAN MATEO,123
14471,SANTA ANDREA,123
14472,SANTA EMILIA,123
14473,SANTA REBECA,123
14474,SEGUNDA AMPLIACIÓN DEL CARRIZAL,123
14475,SEGUNDA AMPLIACIÓN DEL CHOTE (EL ESTILLERO),123
14476,SEGUNDA AMPLIACIÓN EL JOBO,123
14477,EL SINALOA,123
14478,TAMIMOLÓN,123
14479,TANCOCO,123
14480,EL TAOTAO,123
14481,LA TE,123
14482,EL TEXANITO,123
14483,LAS TRISTEZAS,123
14484,VALENTÍN ROJAS PLATA,123
14485,EL VENADO,123
14486,VILLAREAL,123
14487,WENCESLAO RIVERA BALDERAS,123
14488,ZAHUARO,123
14489,LAS DOS B,123
14490,EL MIRADOR [GRANJA],123
14491,JOAQUÍN JUÁREZ GUTIÉRREZ,123
14492,JORGE VARGAS,123
14493,EL LINDERO,123
14494,LA LOMA,123
14495,EL PALMAR,123
14496,EL PLAN,123
14497,SAN ENRIQUE,123
14498,SAN MATEO,123
14499,EL SINAY,123
14500,LA SOLEDAD,123
14501,LIENZO CHARRO LAS TRES POTRANCAS,123
14502,TRES POTRILLOS,123
14503,LA VAINA,123
14504,EL ZAPATERO,123
14505,LAS GARZAS [ANTENAS DE MICROONDAS],123
14506,BASURERO MUNICIPAL,123
14507,LA CHIRIPA,123
14508,ERNESTO TAPIA,123
14509,HILDA [GASERA],123
14510,PANGAL [GASOLINERA],123
14511,CÁRCAMO SALVASÚCHIL [INSTALACIÓN DE BOMBEO],123
14512,ESTACIÓN OJITAL [INSTALACIÓN DE BOMBEO],123
14513,ESTACIÓN TANANTORO [INSTALACIÓN DE BOMBEO],123
14514,ESTACIÓN TRES SINCLAIR [INSTALACIÓN DE BOMBEO],123
14515,ESTACIÓN UNO ÁGUILA [INSTALACIÓN DE BOMBEO],123
14516,ESTACIÓN IV ÁGUILA [INSTALACIÓN DE BOMBEO],123
14517,JUAN OVALLE,123
14518,METALÚRGICA NITRO COR,123
14519,OSCAR MAYA,123
14520,EL PINOLILLO,123
14521,PUENTE PÁNUCO [PLAZA DE COBRO CATORCE],123
14522,LAS POTRANCAS,123
14523,PROLONGACIÓN XALAPA SALVASÚCHIL,123
14524,ROSALIO LOREDO MÉNDEZ,123
14525,SALVASUCHIL,123
14526,SAN FRANCISCO,123
14527,EL SETENTA Y UNO,123
14528,ÚLTIMO RODEO,123
14529,VIVERO BENITO JUÁREZ,123
14530,AUTLAN [ZONA INDUSTRIAL MINERA],123
14531,AGREGADOS,123
14532,ALTO DEL NARANJO,123
14533,EL BALUARTE,123
14534,CAMPAMENTO DE PEMEX,123
14535,DAVID MONTELLANOS,123
14536,EL DOMINIO,123
14537,LA ESCONDIDA,123
14538,FRANCISCO GARCÍA DÍAZ,123
14539,LOS GUAJOLOTES,123
14540,LA CURVA,123
14541,JOSÉ GAMBOA JUÁREZ,123
14542,LEOMAR,123
14543,LOMA DE LOS TOROS,123
14544,LA MANGANA,123
14545,LA MEDIA,123
14546,SALSIPUEDES,123
14547,SAN FRANCISCO,123
14548,SAN MIGUEL,123
14549,SANTA LAURA,123
14550,SANTA LILIA,123
14551,TIMOTEO ROCHA RUIZ,123
14552,TOMAS DEL ÁNGEL,123
14553,LOS TOPOS,123
14554,TRIPLE A,123
14555,TRES DIVINAS,123
14556,VISTA HERMOSA,123
14557,ESTACIÓN CORCOVADO V,123
14558,ESTACIÓN CHILA SALINAS,123
14559,ESTACIÓN M,123
14560,ESTACIÓN MENDEZ II,123
14561,ESTACIÓN SABALO I,123
14562,EL CUADRO,123
14563,LA CUENCA [ESTABLO BOVINOS],123
14564,PRIMERA AMPLIACIÓN DEL EJIDO PALMAR PRIETO,123
14565,TOMÁS VALDEZ,123
14566,RIVERA LINDA [CLUB NÁUTICO DEPORTIVO],123
14567,EL ALACRÁN,123
14568,EL PALMAR,123
14569,POZA AMARILLA,123
14570,PRIMERA AMPLIACIÓN EL CHOTE,123
14571,LOS PÍCAROS,123
14572,LOS PINOS,123
14573,MARANATHA,123
14574,SAN FRANCISCO,123
14575,EL ALTO,123
14576,EL CONSUELO,123
14577,EL SENTIMIENTO,123
14578,LOS POTRILLOS,123
14579,EL MIRADOR,123
14580,GALILEA,123
14581,LAS CAÑITAS,123
14582,RANCHO NUEVO,123
14583,ROBERTO CANDELAS ROMÁN,123
14584,VILLA DE DON HUMBERTO,123
14585,EL BAICAL,123
14586,EL CERRITO,123
14587,EL SOLTERITO,123
14588,EL HALCÓN,123
14589,ALTO EL ESTERO,123
14590,CINCO DE SEPTIEMBRE,123
14591,LA SIERRITA,123
14592,SANTA CLARA,123
14593,SANTA ÉRIKA,123
14594,EL GLADIADOR,123
14595,POZO CUARENTA Y TRES,123
14596,ESTERO DEL REY,123
14597,JUAN SHIARON NAVA,123
14598,MARTÍN LUÉVANOS DÍAZ,123
14599,ALBRICIAS,123
14600,EL DECISIETE,123
14601,EL JUREL,123
14602,LA AURORA,123
14603,LA GUADALUPANA,123
14604,SANTA LUCÍA,123
14605,TRES HERMANOS,123
14606,XUNECAT,123
14607,RANCHO NUEVO,123
14608,MARTÍN MONCLOVA AHUMADA,123
14609,LOS ANGELITOS,123
14610,EL SAGRADO CORAZÓN (JUAN HERVERT),123
14611,LA QUINTA HORTENCIA,123
14612,EL PUENTE,123
14613,EL JARDÍN,123
14614,LA SOLEDAD DE LA HUASTECA S.P.,123
14615,EL TANQUIL (ZOCOHUITE),123
14616,RAFAEL JACOBO GARCÍA,123
14617,LA BOMBA,123
14618,LA BAHÍA,123
14619,TAMALOJUCO,123
14620,LOS COMPADRES,123
14621,PARAJE EL CANGREJO,123
14622,PAPANTLA DE OLARTE,124
14623,ADOLFO RUIZ CORTINES,124
14624,EL AGUACATE,124
14625,AGUA DULCE,124
14626,ÁLAMO,124
14627,IGNACIO ALLENDE,124
14628,XANACOL,124
14629,ARROYO DE CAÑAS,124
14630,ARROYO DE LA LAJA,124
14631,ARROYO DEL ARCO,124
14632,ARROYO GRANDE NÚMERO UNO,124
14633,ARROYO GRANDE NÚMERO DOS,124
14634,ARROYO VERDE,124
14635,BELISARIO DOMÍNGUEZ,124
14636,BENITO JUÁREZ,124
14637,EL CABELLAL,124
14638,CARISTAY,124
14639,CARRIZAL,124
14640,LAS CASITAS,124
14641,CAZUELAS,124
14642,EL CEDRAL,124
14643,EL CEDRO,124
14644,CERRO BLANCO,124
14645,CERRO DE LAS FLORES,124
14646,CERRO DEL CARBÓN,124
14647,PARADA EL VOLADOR,124
14648,CERRO GRANDE DOS,124
14649,LA COLMENA (LA LOMA),124
14650,LA CONCHA,124
14651,EL COPAL,124
14652,CRUZ VERDE,124
14653,CUYUXQUIHUI,124
14654,EL CHOTE,124
14655,DONATO MÁRQUEZ AZUARA,124
14656,EL EDÉN,124
14657,EMILIANO ZAPATA,124
14658,EL ESCOLÍN,124
14659,FRANCISCO I. MADERO,124
14660,FRANCISCO SARABIA,124
14661,FRANCISCO VILLA,124
14662,GILDARDO MUÑOZ,124
14663,LA GRANDEZA,124
14664,GUADALUPE VICTORIA,124
14665,LICENCIADO GUSTAVO DÍAZ ORDAZ,124
14666,LA ISLA,124
14667,JOLOAPAN,124
14668,JORGE SERDÁN,124
14669,JOSÉ MARÍA MORELOS,124
14670,LA LAGUNA,124
14671,GENERAL LÁZARO CÁRDENAS,124
14672,LINDA TARDE,124
14673,LLANOS DE SAN LORENZO,124
14674,MANANTIAL,124
14675,LA MARTINICA,124
14676,MESA CHICA LA GLORIA,124
14677,MESA CHICA NUEVA (EL CORCHO),124
14678,LAS MESILLAS,124
14679,MIGUEL HIDALGO,124
14680,MIZANTÉCATL,124
14681,MORGADAL PARTE ALTA 2,124
14682,MOZUTLA,124
14683,OJITAL NUEVO,124
14684,OCOTILLAR,124
14685,OJITAL VIEJO,124
14686,PABANCO,124
14687,EL PAHUAL,124
14688,PAJASCO LIMONAR,124
14689,EL PALMAR,124
14690,EL PALMAR (KILÓMETRO 40),124
14691,EL PALMITO (KILÓMETRO 44),124
14692,PASO DE LAS LIMAS,124
14693,PASO DEL CORREO,124
14694,PASO DE VALENCIA,124
14695,PÍPILA,124
14696,EL PITAL,124
14697,PLAN DE HIDALGO,124
14698,PLAN DE LIMÓN,124
14699,PLAN DEL PALMAR,124
14700,RANCHO PLAYA,124
14701,POLUTLA,124
14702,PORVENIR NÚMERO UNO,124
14703,EL PORVENIR NÚMERO DOS,124
14704,POZA LARGA,124
14705,POZA VERDE,124
14706,PRIMERO DE MAYO,124
14707,PUEBLILLO,124
14708,PUENTE DE PIEDRA,124
14709,PUXTLA,124
14710,RAFAEL ROSAS,124
14711,REFORMA ESCOLÍN,124
14712,LA REFORMA PASO DEL CORREO,124
14713,EL REMOLINO,124
14714,RÍO CLARO,124
14715,RIVA PALACIO,124
14716,RODOLFO CURTI,124
14717,SABANA DE LA ESTANCIA,124
14718,SAN ANTONIO OJITAL,124
14719,SAN GOTARDO,124
14720,SAN LORENZO,124
14721,SAN PABLO,124
14722,SANTA ÁGUEDA,124
14723,SERAFÍN OLARTE,124
14724,SOLTEROS DE JUAN ROSAS,124
14725,SOMBRERETE,124
14726,EL TAJÍN,124
14727,TALAXCA,124
14728,CONGREGACIÓN TARACUÁN,124
14729,TENIXTEPEC,124
14730,TLAHUANAPA,124
14731,TOTOMOXTLE,124
14732,TRES CRUCES,124
14733,TRES NACIONES,124
14734,EL TRIUNFO,124
14735,UNIÓN Y PROGRESO,124
14736,ÚRSULO GALVÁN,124
14737,VALSEQUILLO,124
14738,VEINTE DE NOVIEMBRE,124
14739,VENUSTIANO CARRANZA,124
14740,VICENTE GUERRERO,124
14741,VICENTE HERRERA,124
14742,LA VICTORIA (KILÓMETRO 47),124
14743,VISTA HERMOSA DE ANAYA,124
14744,VISTA HERMOSA DE JUÁREZ,124
14745,VISTA HERMOSA DE MADERO,124
14746,EL VOLADOR,124
14747,ZOTUSCO,124
14748,ARROYO VERDE NÚMERO UNO,124
14749,FINCA SANTA LUCÍA,124
14750,INSURGENTES SOCIALISTAS,124
14751,LUIS ECHEVERRÍA,124
14752,CASA BLANCA,124
14753,LA GUÁSIMA,124
14754,AUGUSTO GÓMEZ VILLANUEVA,124
14755,LIBERALES,124
14756,MESA GRANDE,124
14757,SAN CARLOS,124
14758,SANTA SOFÍA,124
14759,ADOLFO LÓPEZ MATEOS (TARACUÁN),124
14760,SAN JOSÉ DE LAS LAJAS,124
14761,SAN AGUSTÍN,124
14762,EL RETIRO,124
14763,EL ARENAL,124
14764,ARROYO COLORADO,124
14765,BUENOS AIRES,124
14766,CERRO GRANDE (ADOLFO RUIZ CORTINES),124
14767,CHIJOL,124
14768,EL NARANJITO,124
14769,COLONIA LOS ENCINOS,124
14770,CORDONCILLO,124
14771,EL ÉBANO,124
14772,LA ESCONDIDA,124
14773,FINCA CHIQUITA,124
14774,FINCA EL GALLO,124
14775,SANTA MARGARITA,124
14776,ISLA DE JUAN ROSAS,124
14777,FINCA LA ISLA,124
14778,FINCA EL JUGUETE,124
14779,LA JUNTA,124
14780,KILÓMETRO CUARENTA Y DOS,124
14781,LINDAVISTA,124
14782,LOS MANGOS,124
14783,LA MINA,124
14784,EL MIRADOR,124
14785,MONTERREY,124
14786,NUEVA ROSITA,124
14787,EL PALMAR,124
14788,LAS PALMAS,124
14789,LAS PALOMAS,124
14790,LOS PIPOS,124
14791,POZA LARGA REMOLINOS,124
14792,LA QUEBRADORA,124
14793,RANCHO ALEGRE,124
14794,LAGOS NEGROS,124
14795,EL RODEO,124
14796,LA ROSA BLANCA,124
14797,UBALDO VILLEGAS,124
14798,FINCA EL GUSTO,124
14799,SAN ANTONIO CARRIZAL,124
14800,SAN ARTURO,124
14801,LA GLORIA,124
14802,SAN JOSÉ,124
14803,LA EMPACADORA,124
14804,CASA BLANCA,124
14805,SAN PASTOR,124
14806,FRACCIONAMIENTO SANTA CECILIA,124
14807,SANTA CLARA,124
14808,SANTA DELIA,124
14809,SANTA MAGDALENA,124
14810,EL SUSPIRO,124
14811,TRES CRUCES,124
14812,LOS REYES (BARRA TENIXTEPEC),124
14813,FINCA EL VENADO,124
14814,REYNOSA,124
14815,EL VIUDÓN,124
14816,FINCA SANTA ÁGUEDA,124
14817,LAS GARZAS,124
14818,RANCHO NUEVO SAN JOSÉ,124
14819,LA AZTECA,124
14820,EL GRILLO,124
14821,EL CARMEN,124
14822,SANTA BÁRBARA,124
14823,FINCA EL PAHUAL,124
14824,SANTA MARÍA DEL RINCÓN,124
14825,FINCA LA CATALINA,124
14826,SAMUEL ISLAS,124
14827,EL MURMULLO,124
14828,FINCA SANTA BEATRIZ,124
14829,RÍO VERDE,124
14830,EL ORTIGAL,124
14831,LAS PALMAS,124
14832,LA CALERA,124
14833,LA CAÑADA,124
14834,RUBÉN SÁNCHEZ PATIÑO,124
14835,EL RINCÓN,124
14836,LA ESCONDIDA,124
14837,LINDERO VOLADOR,124
14838,FINCA LOS MÁRQUEZ,124
14839,LAGUNA,124
14840,LOS PÉREZ,124
14841,LA ROSITA,124
14842,LA GLORIA,124
14843,CRISPÍN CARREÓN,124
14844,EL JANEIRO,124
14845,TELÉSFORO GONZÁLEZ,124
14846,SAN JOSÉ,124
14847,ÁLVARO GUTIÉRREZ,124
14848,FINCA FRANCISCO RIAÑO,124
14849,MARÍA ISABEL,124
14850,LA ESPERANZA,124
14851,EL PALMAR,124
14852,EL EDÉN,124
14853,FAMILIA GIBB,124
14854,JUANITO CAMPOS,124
14855,LA CATALINA,124
14856,EL ESFUERZO,124
14857,GENTILES,124
14858,LOS APACHES,124
14859,UNIÓN Y PROGRESO NÚMERO DOS,124
14860,EZEQUIEL ORDÓÑEZ,124
14861,LAS PALMAS,124
14862,LA CADENA,124
14863,LA SABANA,124
14864,LAS LOMAS,124
14865,SAN MANUEL,124
14866,TRES FLORES,124
14867,CRUCERO SAN LORENZO TAJÍN,124
14868,LA BÁSCULA,124
14869,QUINTA SAN JOSÉ,124
14870,RANCHO SALVADOR,124
14871,EL ESFUERZO,124
14872,GUADALUPE HERNÁNDEZ VÁZQUEZ (LA CEIBA),124
14873,MANANTIALES,124
14874,LOS MANGOS,124
14875,TENIENTE CORONEL SIMÓN TIBURCIO,124
14876,PLAN DE LOS MANGOS,124
14877,ALIMENTOS TAJÍN,124
14878,LA ASUNCIÓN,124
14879,LA ATALAYA,124
14880,BARRIO POBRE,124
14881,EL BRINCO,124
14882,LA CARBONERA,124
14883,LA COLMENA,124
14884,LA CONCHITA,124
14885,DOS HERMANOS,124
14886,LA ENCANTADA,124
14887,POZA LARGA REMOLINO,124
14888,LA ESTRELLA,124
14889,FINCA LUPITA,124
14890,FINCA MARISOL,124
14891,FINCA TLAHUANAPA,124
14892,HERMENEGILDO FLORES TORRES,124
14893,JAIME GÓMEZ,124
14894,LOS JIMÉNEZ,124
14895,JOSÉ SANTIAGO PACHECO,124
14896,EL LIMONAR,124
14897,SECTOR DE LINDERO DE TENIXTEPEC,124
14898,LOS MANGOS,124
14899,MANUEL GARCÍA,124
14900,MICHEL CRUZ,124
14901,EL MIRADOR,124
14902,LA PALMA,124
14903,LAS PALOMAS,124
14904,PARADA PORVENIR,124
14905,PASO DEL TAJÍN,124
14906,EL PATO,124
14907,POZO UNO,124
14908,RAFAEL MAR,124
14909,LOS RAMÍREZ,124
14910,RANCHO ESCONDIDO,124
14911,RESIDENCIAL TAJÍN,124
14912,SAN RÓMULO,124
14913,SAN VICENTE,124
14914,EL TRÉBOL,124
14915,LA UNIÓN,124
14916,LOS VERGELES,124
14917,LA VIRGEN,124
14918,ZAPOTAL SANTA CRUZ,124
14919,EL ZAPOTE,124
14920,JOAQUÍN DEQUIR,124
14921,MELCHOR,124
14922,LA GUÁSIMA,124
14923,PEDRO HERNÁNDEZ MERCADO,124
14924,LA VIRGEN,124
14925,EL BUHITO,124
14926,LOS CHARCOS,124
14927,COLONIA MIGUEL HIDALGO,124
14928,FRACCIONAMIENTO LA FLORIDA,124
14929,EL GAVILÁN,124
14930,HELADIO GARCÍA VÁZQUEZ,124
14931,LA HERRADURA,124
14932,RANCHO DEL SOL,124
14933,EL VOLADOR,124
14934,BALLESTEROS,124
14935,EL CALVARIO,124
14936,CERRO SOLO,124
14937,COLONIA LAS ARBOLEDAS,124
14938,LA CURVA,124
14939,EL CEDRO DESVIACIÓN,124
14940,ENTRADA A VICENTE HERRERA,124
14941,EVELIA DE NAVA,124
14942,LA HERRADURA,124
14943,JOSÉ LUIS HERNÁNDEZ,124
14944,LINDA VISTA,124
14945,LOS MAGUEYES,124
14946,MUNDO HERNÁNDEZ,124
14947,LOS OLMEDOS (LA CEIBA),124
14948,LA AURORA,124
14949,SAN JUAN,124
14950,TRECE DE NOVIEMBRE,124
14951,REMOLINO,124
14952,EL ROCÍO,124
14953,LA SABANA,124
14954,SAN JOAQUÍN,124
14955,SANTA ROSA,124
14956,SANTA ROSALÍA,124
14957,LOS SIETE HERMANOS,124
14958,TRANCAZO (ENTRADA CERRO DEL CARBÓN),124
14959,YEGUADA LA FORTALEZA,124
14960,LOS ZEPETA,124
14961,XANATH,124
14962,EL AHIJADO,124
14963,LOS PADRINOS,124
14964,TENIXTEPEC,124
14965,CERRO DE MOZUTLA,124
14966,FINCA LA COLMENA,124
14967,LOS GEMELOS,124
14968,GRANO DE ORO,124
14969,JORGE DURÁN,124
14970,MARÍA JOSÉ,124
14971,MECATEPEC,124
14972,PARCELA DE MAXIMINO ESCOBEDO GONZÁLEZ,124
14973,PÉNJAMO,124
14974,EL PROGRESO,124
14975,HERMANOS HERRERA,124
14976,RANCHO VIEJO,124
14977,SAN JOSÉ,124
14978,SAN VICENTE,124
14979,SANTA CARLOTA,124
14980,SANTA ISABEL,124
14981,LOS SAUCES,124
14982,MIGUEL ALEMÁN VELASCO,124
14983,LA CEIBA,124
14984,SANTA ROSA DE LIMA,124
14985,EL TRIANGULO,124
14986,LUIS DONALDO COLOSIO,124
14987,EL TAJÍN,124
14988,DON LUIS,124
14989,SECTOR SAN MATEO DE POLUTLA,124
14990,EMILIANO ZAPATA,124
14991,EJIDO MANANTIAL,124
14992,LOS CHIJOLES,124
14993,LA SABANA,124
14994,SECTOR GÓMEZ (EL ZAPOTE),124
14995,SECTOR NARANJO,124
14996,EL TÁBANO,124
14997,LA TRANCA,124
14998,CUYUXQUIHUI,124
14999,EL CARMEN,124
15000,SAN JOSÉ LA PLAYA,124
15001,LUIS SALAS GARCÍA,124
15002,LA ESPERANZA,124
15003,LOMAS VERDES,124
15004,LOS GARCÍA,124
15005,LA ZANJA DE LOS COYOTES,124
15006,LAS GALERAS,124
15007,EL PITAL,124
15008,EL TAMARINDO,124
15009,SAN MARCOS [HUERTA],124
15010,LAS FLORES,124
15011,UNIÓN VERACRUZANA DE PUEBLOS OLVIDADOS AC [UVERPO],124
15012,PUXNANQUIHUI,124
15013,MORGADAL ARENAL,124
15014,COLONIA CARDENISTA,124
15015,COLONIA CARDENISTA,124
15016,PASO DEL MACHO,125
15017,ACTOPAN,125
15018,LA DEFENSA,125
15019,LOMA PELADA,125
15020,PASO GAVILÁN,125
15021,POTRERO GRANDE (REMUDADERO RANCHO NUEVO),125
15022,EL ZAPOTAL,125
15023,EL ACACIO,125
15024,AGUA ESCONDIDA,125
15025,SAN JOSÉ BALSA CAMARÓN (LA COLMENA),125
15026,BALSA COYOTE,125
15027,BALSA MINA,125
15028,BALSA TORTUGA,125
15029,EL BRINCO,125
15030,BUENOS AIRES,125
15031,CARRIZAL,125
15032,SALVADOR ESQUER APODACA [UNIDAD HABITACIONAL],125
15033,CERRO AZUL,125
15034,COLONIA CABRERA,125
15035,COMALCOÁHUITL,125
15036,EL ESPINAL,125
15037,LA GLORIA,125
15038,LA HERRADURA,125
15039,LA LAGUNA,125
15040,EL ANGOSTILLO,125
15041,LOMA DEL NANCHE,125
15042,LA MARIPOSA,125
15043,MATA CALABAZA,125
15044,MATA COMISARIO,125
15045,MATA CHIVATO,125
15046,MATA ESLAVÓN,125
15047,MATA NARANJO,125
15048,PASO GRANDE UNO (MATA ZOPILOTE),125
15049,MAZAPA,125
15050,MORÓN UNO,125
15051,PASO AZÚCAR,125
15052,PASO FRIJOL,125
15053,PASO GRANDE,125
15054,PASO LIMÓN,125
15055,PASO ILAMA,125
15056,PASO MULATO,125
15057,PASO TABLAS,125
15058,LA PIEDRA,125
15059,POCITOS Y CAÑAMAZO,125
15060,EL PORVENIR,125
15061,POTRERILLO,125
15062,POZO DEL MONTE,125
15063,EL RANCHITO,125
15064,RANCHO NUEVO,125
15065,TRES ENCINOS RAYA OSCURA,125
15066,LA REFORMA,125
15067,RINCÓN DE LOS TOROS,125
15068,SAN AGUSTÍN,125
15069,SAN ALEJO,125
15070,SAN ANTONIO,125
15071,SANTA ROSA,125
15072,TINAJITAS,125
15073,TLANAMACOYAN,125
15074,LA UNIÓN DE LOS REYES,125
15075,LOS PAREDONES,125
15076,LA ESPERANZA,125
15077,SANTA TERESA,125
15078,LOMA DE ENMEDIO,125
15079,EL IXTLE,125
15080,LAS TRAMPAS,125
15081,RINCÓN DE LA SOLEDAD,125
15082,MATA BEJUCO,125
15083,MATA DE VARAS,125
15084,LA PEÑA,125
15085,LOMA DEL CHIVO,125
15086,POCITOS ACTOPAN,125
15087,MATA FRENO,125
15088,LAS CANOAS,125
15089,SAN JOSÉ,125
15090,EL BRASIL,125
15091,PASO VAQUERO,125
15092,VACAS FLACAS,125
15093,BUENA VISTA,125
15094,CAÑAMAZAL,125
15095,EL CEDRO,125
15096,CUATRO CAMINOS,125
15097,FRANCISCO VILLA,125
15098,MATA DEL GALLO,125
15099,MATA LARGA,125
15100,MATA BORREGO (PASO GAVILÁN),125
15101,LA PITAHAYA,125
15102,POTRERILLO (LOS SERENAS),125
15103,SANTA CECILIA,125
15104,PASO GRANDE DOS (LA BÁSCULA),125
15105,RANCHO CAÑAMAZO,125
15106,COLONIA AGRÍCOLA,125
15107,BENITO JUÁREZ,125
15108,LA CABECERA,125
15109,KILÓMETRO 3.44,125
15110,MORÓN DOS,125
15111,LA HIGUERA,125
15112,CHIQUIHUITE,125
15113,LA GRANJA,125
15114,EL RETIRO,125
15115,EL MANANTIAL,125
15116,EL CEDRILLO,125
15117,RANCHO CHICO,125
15118,LAS MARIPOSAS,125
15119,LAS TIRAS,125
15120,RANCHO PAJARITOS,125
15121,PASO JUILE,125
15122,LAS CRUCES (EL MANGAL),125
15123,CORRAL DE PIEDRA,125
15124,RANCHO NUEVO (PALO GACHO),125
15125,CANALETAS,125
15126,PALO AMARILLO,125
15127,LOS TRES ENCINOS,125
15128,PASO GARRAPATA,125
15129,PASO MOJARRA,125
15130,MATA TEJÓN,125
15131,EL CHOLOLOTE (LOS ACOSTA),125
15132,EL PARAÍSO (EJIDO PASO DEL MACHO),125
15133,LAS GAVIOTAS,125
15134,LAS HIGUERAS,125
15135,PLAN DEL ROBLE,125
15136,POTRERILLO (LOS CASTILLOS),125
15137,DON ROQUE,125
15138,LA VÍBORA,125
15139,PALO BLANCO,125
15140,RANCHO PROGRESO,125
15141,TAKA BROOWN,125
15142,REBOMBEO,125
15143,SAN ANGELÍN,125
15144,SAN MARTÍN,125
15145,BUENAVISTA,125
15146,LOMA DEL CRISTO,125
15147,PASO NARANJO,125
15148,PASO DEL BURRO,125
15149,PIEDRA FINA,125
15150,EJIDO EL ACACIO,125
15151,EMILIANO ZAPATA,125
15152,LA MARIPOSA,125
15153,RINCÓN DEL CHILE,125
15154,EL GUAJE,125
15155,JUAN RODRÍGUEZ,125
15156,LOS LIMOS,125
15157,SAN ANTONIO ABAD,125
15158,SAN JOSÉ HERMOSO,125
15159,CERRITOS,125
15160,COLONIA LOS ALMENDROS,125
15161,LOS GARCÍA,125
15162,PASO MORÓN,125
15163,EL PEDREGAL,125
15164,SAN PATRICIO,125
15165,MARGARITA ZERÓN PACHECO,125
15166,LA PERLITA,125
15167,EL VOLADOR,125
15168,COLONIA CARDENISTA ANTONIO LUNA,125
15169,PASO DE OVEJAS,126
15170,ACAZÓNICA,126
15171,ANGOSTILLO,126
15172,BANDERA DE JUÁREZ,126
15173,BOQUERÓN,126
15174,BUENA VISTA,126
15175,CANTARRANAS,126
15176,CAÑO PRIETO,126
15177,CARRETAS,126
15178,LA CEIBA,126
15179,CERRO GUZMÁN,126
15180,EL COCUYO,126
15181,EL FAISÁN,126
15182,GUAYABAL,126
15183,EL HATITO,126
15184,EL LIMÓN,126
15185,LOMA DEL NANCHE,126
15186,LOMA FINA (LOMA PELONA),126
15187,EL MANGO,126
15188,EL MANGUITO,126
15189,MATA GRANDE,126
15190,MATA MATEO,126
15191,PALMARITOS,126
15192,PASO PANAL,126
15193,PATANCÁN,126
15194,PLAN DEL MANANTIAL,126
15195,EL POCHOTE,126
15196,POZO DE MATA RAMÍREZ,126
15197,PUENTE JULA,126
15198,RANCHO NUEVO,126
15199,EL RETIRO,126
15200,TAMARINDO (TAMARINDILLO),126
15201,EL TEJÓN,126
15202,TIERRA COLORADA,126
15203,TOLOME,126
